sku;keyword;sessions;users;impressions;clicks;detail;add_from_impressions;add_from_detail;avail_01;avail_02
4000;гипс;1213;880;1582;0;0;0;0;;
15255;напильник;444;334;676;10;11;6;0;;
42788;водорозетка;163;146;218;0;0;0;0;;
109611;диск отрезной по металлу;184;155;220;0;0;0;0;;
57089;замок;2726;2201;3979;17;17;2;1;;
382970;кровля;132;119;156;0;0;0;0;;
417600;джут;1742;1232;2514;1;1;0;0;;
31031;коробки;360;309;456;0;0;0;0;;
115820;ламинат;177;157;212;0;0;0;0;;
119002;крепление;191;174;219;0;0;0;0;;
6611;эмаль;305;285;447;0;0;2;0;;
454614;желоб водосточный;322;228;615;0;0;0;0;;
408468;напольная плитка;201;175;274;0;0;0;0;;
61875;ламинат;166;147;174;0;0;0;0;;
148939;тёплый пол;129;111;166;0;0;0;0;;
255606;краска акриловая;316;252;504;1;1;0;0;;
58273;саморез;217;208;270;0;0;0;0;;
12242;свая;175;146;222;0;0;0;0;;
65936;кабель кг;137;109;174;0;0;0;0;;
23059;cerezit;115;99;138;0;0;0;0;;
176501;обои;11103;8004;17546;36;32;5;1;;
76556;краска акриловая;282;216;459;1;1;0;0;;
48952;лента;2347;1975;3198;23;25;12;3;;
108458;уголок пластиковый;566;484;694;31;29;4;1;;
279607;цемент;2227;1448;3490;3;3;0;0;;
382584;уголок 100;77;64;97;0;0;0;0;;
443763;наливной пол;7826;4407;14873;23;27;2;8;;
159822;кисточки;257;215;457;0;0;2;0;;
209836;колер;220;191;306;0;0;0;0;;
123591;радиатор;1779;1346;2855;9;10;1;0;;
159832;кисточка;504;439;745;1;1;0;0;;
63804;ламинат;430;389;535;0;0;0;0;;
70234;плитка пвх;591;462;1079;10;10;0;0;;
240065;уголок;279;270;305;0;0;0;0;;
256960;ламинат;5378;3877;8944;21;26;4;1;;
107221;кирпич;672;565;978;0;0;0;0;;
70214;кварц винил;309;235;497;0;0;0;0;;
38408;мастика;3297;2316;5596;58;63;7;9;;
115142;септик;238;208;318;0;0;0;0;;
55865;краска акриловая;347;274;599;5;5;0;0;;
438506;шлифмашина;117;102;180;0;0;0;0;;
146538;двер;107;100;187;4;4;0;0;;
61407;блок;554;399;812;1;1;0;0;;
456866;базальто;18;4;22;0;0;0;0;;
150569;pinotex;629;455;961;25;23;5;1;;
66638;саморезы по металлу;308;258;451;1;1;1;2;;
71513;шпатель;335;294;540;5;5;4;1;;
415309;желоб водосточный;328;232;626;6;6;3;3;;
167092;заглушка;212;202;237;0;0;0;0;;
41844;тройник;294;278;350;0;0;0;0;;
66639;профиль;597;545;718;1;0;0;0;;
58008;болт мебельный;168;141;241;3;4;2;0;;
24611;лист;248;203;317;1;1;0;0;;
455052;мягкая черепица;288;191;514;1;1;0;0;;
233175;саморез;2214;1958;3105;9;10;10;3;;
16931;краска акриловая;247;186;368;7;9;1;1;;
15415;лак для дерева;162;133;222;0;0;0;0;;
129025;радиатор отопления;430;287;820;3;3;0;0;;
118206;мойки унвалник;23;3;40;1;1;0;1;;
29754;мастика;2128;1508;3567;27;22;2;2;;
241356;планка;107;100;120;0;0;0;0;;
53569;утеплитель;5276;4003;8300;33;41;22;3;;
49268;трубка;135;126;163;0;0;0;0;;
16006;антиплесень;461;335;750;6;6;4;0;;
48366;пнд труба;411;319;583;0;0;0;0;;
447864;керамзитоблок;3826;2238;6366;458;453;1;43;;
449208;двери;233;219;284;0;0;0;0;;
479804;водонагреватель;414;333;641;2;2;0;0;;
69061;кабельканал;222;170;274;4;3;0;0;;
481109;паста;243;214;316;4;4;3;0;;
351569;плитка пвх;504;370;858;6;5;2;0;;
30240;серпянка;1492;1187;1892;40;43;32;6;;
123961;двери;107;101;112;0;0;0;0;;
14808;лак;236;216;311;0;0;0;0;;
445964;цементная штукатурка;442;274;724;38;41;11;2;;
43242;пол;230;202;256;0;0;0;0;;
130391;водонагреватель;198;144;393;0;0;0;0;;
40920;труба стальная;472;413;557;0;0;0;0;;
431710;душевой поддон;207;176;279;0;0;0;0;;
493455;розетка;274;250;320;0;0;0;0;;
146368;мин вата;1380;956;2454;20;27;2;7;;
65535;нож;752;661;1121;0;0;0;0;;
438442;розетки;340;295;422;1;1;0;0;;
477284;герметик силиконовый;920;671;1524;6;6;1;0;;
40207;панель;1495;1194;2118;5;5;1;0;;
25218;клей момент;227;179;382;0;0;0;0;;
43589;вентиляция;354;295;468;1;1;0;0;;
188173;лампочка;606;493;854;2;2;7;0;;
134236;базальт;223;175;329;2;3;0;0;;
140102;заглушка;167;162;180;0;0;0;0;;
119718;лино;338;276;589;3;5;0;0;;
454910;технониколь;132;123;151;1;1;0;0;;
490430;тример;344;277;603;1;1;0;0;;
7370;клей;1376;1162;1853;8;7;1;0;;
86999;конфирмат;216;187;273;0;0;0;0;;
463956;инструмент;165;138;202;0;0;0;0;;
177548;клей;246;239;292;0;0;0;0;;
17717;лист стальной;598;422;739;26;32;7;1;;
82711;фанера фсф;158;103;256;2;2;0;0;;
62708;профиль направляющий;1659;1278;2239;57;57;99;26;;
472259;утеплитель;900;625;1606;9;9;0;0;;
208822;насос;2019;1576;3084;14;16;2;1;;
11058;лак яхтный;381;284;612;10;13;4;1;;
63967;пена монтажная;6614;4705;11549;14;14;24;6;;
36065;клей;2603;2148;3627;4;4;0;0;;
62707;гкл кнауф;194;149;243;0;0;0;0;;
44264;труба;125;123;135;0;0;0;0;;
43370;труба металическая;131;112;164;0;0;0;0;;
80087;отвод;210;199;257;0;0;0;0;;
34799;стекло;735;638;911;1;1;0;0;;
6887;фанера;27166;18301;38385;53;57;30;3;;
449473;труба 20;198;169;259;0;0;0;0;;
57968;болт м6;175;149;271;7;8;5;5;;
134237;плита;526;447;702;0;0;0;0;;
209229;линолеум;112;87;152;0;0;0;0;;
315151;картридж;275;210;423;1;2;0;0;;
46252;гибкая подводка для воды;183;155;299;2;2;1;0;;
174655;лестницы;151;125;233;0;0;0;0;;
233202;саморезы;3578;2980;4849;24;24;10;3;;
43885;угольник;492;410;692;0;0;0;0;;
468656;крепление;716;493;959;2;2;0;0;;
109847;сверло;1066;927;1551;2;2;0;0;;
408781;хомуты;121;107;160;1;1;0;0;;
58348;дюпель;189;153;251;0;0;0;0;;
42291;гибкая подводка для воды;141;108;221;1;1;0;0;;
382252;уголки;685;601;831;0;0;0;0;;
57341;газовый ключ;233;155;330;15;16;0;0;;
479883;кирпич;196;153;295;3;3;0;0;;
402488;линолеум;105;86;143;1;1;0;0;;
56018;уголок крепежный;1369;1072;1931;19;20;45;3;;
11807;ковролин;280;222;411;0;0;0;0;;
7381;краска латексная;87;79;169;1;1;0;0;;
14306;затирка;5716;4174;9471;38;45;17;4;;
454412;угол;162;151;180;0;0;0;0;;
448615;сайдинг пвх;324;228;645;0;0;0;0;;
27549;краска для стен;569;444;964;3;4;0;0;;
50440;профиль;235;225;249;0;0;0;0;;
365185;плинтус напольный;711;558;1052;1;1;0;0;;
10631;грунтовка;326;248;488;0;0;0;0;;
25741;угол наружный;214;174;272;2;2;0;0;;
279747;плитка;489;433;631;1;1;0;0;;
51040;тройник 1/2;137;122;199;0;0;0;0;;
305521;термостат;97;85;142;0;0;0;0;;
53488;хомут;753;685;920;1;1;0;0;;
123974;двери;182;170;211;0;0;0;0;;
381948;душевая кабина;170;133;279;0;0;0;0;;
15257;клей для газобетона;350;272;490;4;4;0;0;;
60882;плинтуса;524;413;766;3;3;0;0;;
16279;дюбель для изоляции;973;717;1477;11;14;0;2;;
143367;коробка картонная;590;476;705;0;0;0;0;;
128976;насос;496;439;648;0;0;0;0;;
59074;колесо;785;630;1101;14;15;0;0;;
64161;пропитка;822;651;1223;9;5;0;0;;
148190;краска белая;399;292;618;1;2;0;0;;
159863;краска 3 в 1;164;126;198;0;0;0;0;;
429287;труба метал;171;145;209;0;0;0;0;;
484996;геотекстиль;58;45;87;0;0;0;0;;
51063;лист;1095;905;1430;3;3;0;0;;
164799;гибкая черепица;1407;918;2504;6;7;0;3;;
100130;тройник 1/2;183;144;277;0;0;0;0;;
473269;краска по ржавчине;215;181;365;1;1;0;0;;
112116;лента;294;272;361;0;0;0;0;;
65201;утеплитель;9038;6572;13621;48;52;5;1;;
260291;керамогранит 600х600;141;102;240;0;0;0;0;;
136256;диск отрезной;440;393;579;1;1;0;0;;
221837;туалет;239;220;289;0;0;0;0;;
43450;труба канализационная 110;318;233;429;7;7;5;3;;
232088;арматура 10;513;373;674;0;0;0;0;;
440101;газоблок;286;215;372;0;0;0;0;;
470642;клей для керамогранита;169;127;306;0;0;0;0;;
489579;электрод;313;261;434;1;1;0;0;;
478983;битум;935;700;1393;20;26;0;3;;
56119;фильтр;670;555;912;5;7;2;0;;
140554;ткань;161;146;206;0;0;0;0;;
150504;эмаль по ржавчине;229;174;357;0;0;0;0;;
45664;дымоход;1039;750;1648;1;1;1;0;;
5579;профиль;5540;4416;7949;9;9;20;7;;
160405;пробка;189;174;221;2;2;0;0;;
11249;прокат;227;200;269;0;0;0;0;;
51379;шурупы;282;259;351;0;0;0;0;;
16006;огнебиозащита;675;465;1333;3;4;0;0;;
45090;раковина;447;407;570;0;0;0;0;;
117730;раковина;100;91;132;0;0;0;0;;
326470;крышка;85;78;115;1;1;0;0;;
12075;краска парад;311;239;500;14;14;0;0;;
62693;профиль пс;186;164;214;8;8;15;2;;
72722;гибкая;174;137;320;4;4;0;2;;
65876;скобы;173;141;213;0;0;0;0;;
124163;флизелин;136;107;201;1;1;0;0;;
41876;угольник;172;165;206;0;0;0;0;;
210977;лиственница;577;364;929;3;3;3;0;;
37553;плитонит в;267;199;345;0;0;0;0;;
6346;плитонит б;156;133;205;0;0;0;0;;
150151;доски;165;128;250;0;0;0;0;;
8098;линолеум коммерческий;433;306;898;5;5;0;0;;
128907;насос;460;353;657;2;2;0;0;;
207398;коллектор;656;501;1108;5;6;0;0;;
252849;кварц винил;303;214;494;0;0;0;0;;
473473;краска;366;352;475;1;1;0;0;;
13536;труба металл;226;211;278;1;1;0;0;;
56424;светильник;454;359;676;0;0;0;0;;
130463;профиль стыкоперекрывающий;209;147;397;5;4;0;0;;
87962;навес;302;272;377;0;0;0;0;;
185611;счётчик;186;133;292;1;1;0;0;;
454538;антисептик для дерева;490;354;838;0;0;0;0;;
35903;цсп;669;449;932;0;0;0;0;;
447498;керамическая плитка;652;476;1126;4;6;0;8;;
246999;изоляция;768;627;1037;1;1;0;0;;
440603;конвектор;618;408;1290;15;16;0;0;;
114391;полипропиленовая труба;193;147;332;0;0;0;0;;
92917;профиль;96;92;98;0;0;0;0;;
138653;сверло по бетону;67;61;80;0;0;0;0;;
465599;смеситель;1953;1627;2819;8;8;0;0;;
476254;унитаз;4109;3095;6764;1;1;0;0;;
466731;душевая кабина;762;521;1407;5;5;1;0;;
233342;саморезы кровельные;508;391;742;7;7;3;6;;
483652;коврик;178;153;281;1;1;0;0;;
41811;цанга;95;90;106;0;0;0;0;;
451320;доска для пола;293;175;473;1;1;0;0;;
135136;колесо;58;53;73;0;0;0;0;;
109610;диск по металлу;171;149;231;2;2;0;0;;
152883;смеситель для кухни;312;230;612;3;3;0;0;;
216272;стакан;120;109;140;0;0;0;0;;
477294;подоконник;3063;2227;4293;8;8;3;1;;
102771;линолеум;58;42;74;0;0;0;0;;
254706;свп;2629;1729;4054;143;155;42;22;;
439707;планка;76;71;88;0;0;0;0;;
393171;пленка;412;312;578;2;2;0;0;;
188196;лампа;1395;1146;1953;0;0;0;0;;
166375;фундамент;97;78;143;0;0;0;0;;
314243;насадка;77;75;96;0;0;0;0;;
10098;затирка серая;257;209;363;0;0;0;0;;
184618;труба металл;118;101;139;0;0;0;0;;
56083;крепеж;500;457;565;0;0;0;0;;
9654;краска фасадная;1599;1125;2898;26;29;0;1;;
17167;огнеупорный кирпич;168;91;291;30;28;0;5;;
27537;профиль;210;200;228;0;0;0;0;;
247629;керамогранит;183;149;255;1;1;0;0;;
313064;уровень;211;148;323;0;0;0;0;;
69440;тёплый пол;179;165;229;0;0;0;0;;
62833;саморез по дереву;62;52;79;0;0;0;0;;
71771;гипсополимер;197;145;280;0;0;0;0;;
42963;отвод;204;194;238;0;0;0;0;;
214570;штукатурка декоративная;144;116;260;0;0;0;0;;
40716;пп;222;199;267;1;1;0;0;;
119609;ленолиум;223;151;474;0;0;0;0;;
468467;ручка;1161;1003;1471;7;7;0;0;;
41567;насос;1336;1101;2042;1;1;0;0;;
240080;дверь;157;145;178;0;0;0;0;;
42702;угольник;235;220;314;0;0;0;0;;
454936;фасадная;166;136;211;0;0;0;0;;
25727;сайдинг виниловый;259;156;519;0;0;0;0;;
214515;паста;200;181;262;0;0;0;0;;
475789;ведро;3024;2480;3952;1;1;0;0;;
480226;кондиционер;322;231;690;1;1;0;0;;
1604;пва;1180;823;1751;56;59;18;10;;
471481;кабель-канал;91;76;111;0;0;0;0;;
55247;саморе;90;85;132;2;2;2;3;;
188172;лампочка;602;490;851;0;0;0;0;;
8279;лакра;295;270;388;1;1;1;1;;
469022;фильтр;494;403;665;9;10;1;0;;
467339;умывальник;321;278;439;0;0;0;0;;
80078;муфта полипропиленовая;120;108;184;0;0;0;0;;
38477;гипс;1855;1335;2444;1;1;0;0;;
487840;выключатель;454;398;564;0;0;1;0;;
17070;саморез кровельный;1209;920;1737;7;6;4;0;;
2292;универсаль;225;165;263;0;0;0;0;;
233271;саморезы по металлу;190;168;270;1;1;0;2;;
362574;уголок деревяный;35;4;14;2;2;0;3;;
100890;кирпич шоколад;180;91;398;5;7;0;0;;
54435;короед;1315;864;2009;86;90;13;7;;
8284;вентиляция;609;474;989;0;0;0;0;;
109845;дерево;194;173;276;0;0;0;0;;
231240;ввг;971;721;1543;4;6;5;2;;
54922;грунт;893;795;1168;1;1;0;0;;
137390;блок;231;210;285;0;0;0;0;;
62862;кирпич;206;152;323;0;0;0;0;;
7648;затирка для швов;210;143;318;6;8;0;0;;
66689;талреп;179;151;252;30;32;1;0;;
54172;болт;563;502;730;2;2;0;0;;
433682;рейка маячковая;14;4;32;0;0;0;0;;
6087;bergauf;446;300;639;0;0;0;0;;
44451;труба;145;133;162;0;0;0;0;;
228674;щетка;1488;1243;1989;4;4;0;0;;
3887;краски;324;263;503;4;3;0;0;;
46391;штуцеры;24;4;25;0;0;0;0;;
152973;смеситель для ванны;416;314;786;1;1;0;0;;
321480;блоки;119;78;169;0;0;0;0;;
21459;растворитель;1363;1105;1876;0;0;1;0;;
463274;шпатлевка;117;92;175;0;0;0;0;;
257411;обогреватель;705;525;1153;21;22;1;1;;
9834;клей для;211;161;318;2;3;2;2;;
50517;уровень;307;212;529;2;2;1;0;;
114740;триммер бензиновый;151;101;298;2;2;0;0;;
151856;угол;775;727;860;0;0;0;0;;
408791;осина;180;121;266;0;0;0;0;;
50220;тиккурила;335;232;510;1;1;2;0;;
97269;ламинат;115;111;130;0;0;0;0;;
20600;термометр;549;418;918;50;53;3;3;;
70487;шланг;719;632;831;1;1;0;0;;
247295;унитаз;4543;3408;7431;14;15;1;1;;
449503;подводка;419;337;610;0;0;0;0;;
60207;пвх;374;345;436;0;0;0;0;;
40365;наливной;271;189;503;3;3;0;0;;
152944;раковина;204;170;276;0;0;0;0;;
50244;подоконники;295;199;446;6;6;3;2;;
72298;подвес;2055;1567;2826;68;71;37;20;;
72026;угол;282;257;304;0;0;0;0;;
6307;рулетка;1694;1317;2571;17;22;6;5;;
151707;щетк;32;3;53;0;0;0;0;;
86997;саморез;105;102;122;0;0;0;0;;
62708;профиль для гкл;165;120;247;2;2;8;0;;
141496;обои;113;112;130;0;0;0;0;;
369903;гф 021;199;161;260;1;1;0;0;;
481153;американка;176;166;207;0;0;0;0;;
158786;гибкая черепица;950;594;1831;4;5;0;0;;
473454;водоэмульсионная краска;89;71;123;0;0;0;0;;
128957;насос скважинный;170;100;361;0;0;0;0;;
478288;шланг садовый;120;90;169;10;12;0;0;;
478567;эмаль белая;162;116;238;1;1;0;0;;
24885;керамогранит 600;164;125;245;2;2;0;0;;
148242;краска для дерева;94;76;126;0;0;0;0;;
253078;леска;566;410;815;16;17;1;0;;
452565;металлопрофиль;363;278;452;0;0;0;0;;
43453;пвх;313;288;354;1;1;0;0;;
159892;масляная краска;100;93;166;0;0;0;0;;
17746;панели мдф;130;89;172;0;0;0;0;;
57319;смесители;186;149;283;1;1;0;0;;
7370;клей монтажный;245;182;407;3;4;0;0;;
433111;электрика;136;118;173;0;0;0;0;;
71519;кирпич;13405;8170;24012;73;82;1;5;;
107443;кирпич полнотелый;572;350;1206;0;0;0;0;;
366742;газоб;84;69;126;1;1;0;0;;
144614;дверь;114;101;149;2;1;0;0;;
482741;вагонка;706;488;1184;6;7;0;0;;
431684;душевой поддон;191;161;259;0;0;0;0;;
471643;блоки;1129;722;1904;8;3;0;0;;
24992;homakoll;295;208;418;0;0;0;0;;
8680;брусчатка;132;96;267;0;0;0;0;;
52027;кранштейн;128;119;168;1;1;0;0;;
453635;линол;269;230;470;1;1;0;0;;
113432;bosch;250;217;343;0;0;0;0;;
144385;кирпич полнотелый;153;113;249;0;0;0;0;;
468503;навесы;187;172;233;0;0;0;0;;
203391;плинтус пвх;320;237;476;0;0;0;0;;
3510;мдф панели;432;316;726;0;0;0;0;;
42025;вентиль;295;237;427;0;0;0;0;;
77732;краска;191;171;246;1;2;0;0;;
13845;ключи;179;146;224;0;0;0;0;;
40841;сварка;14;2;14;0;0;0;0;;
138588;медный;27;19;30;0;0;0;0;;
480500;алмазная коронка;185;143;269;1;1;0;0;;
63541;замок;731;638;905;2;1;0;0;;
471000;столешница;50;46;60;0;0;0;0;;
429279;армат;167;145;226;1;2;0;0;;
133039;биозащита;172;121;307;6;6;0;1;;
478569;аэрозольная краска;160;127;217;0;0;0;0;;
40590;труба полипропилен;217;154;347;0;0;0;0;;
17273;бур;177;152;286;1;1;0;0;;
367104;пеноблок;364;248;618;1;1;0;0;;
490415;очки;384;286;624;0;0;0;0;;
40725;муфта переходная;119;110;143;0;0;0;0;;
17340;коврик;507;435;779;8;9;2;0;;
448367;ветро;202;160;339;2;2;2;2;;
34839;кирпичь;138;98;220;0;0;0;0;;
17032;автоматический выключатель;220;181;419;1;1;0;0;;
19338;гофрированная труба;139;118;177;0;0;0;0;;
488929;доска строганая;245;180;330;0;0;0;0;;
463542;винт;422;363;484;0;0;0;0;;
184848;штанга;185;172;211;0;0;0;0;;
